column 1,column 2,column 3,column 4,column 5
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.066463088999999798e+01,9.899128440366972654e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.069816208000000302e+01,9.909174311926606151e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067625808999999748e+01,9.919220183486238511e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067976379000000264e+01,9.929266055045872008e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.066223906999999826e+01,9.939311926605504368e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.071142577999999901e+01,9.949357798165137865e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067675780999999802e+01,9.959403669724770225e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.068744277999999781e+01,9.969449541284403722e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.068703460999999777e+01,9.979495412844037219e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.069541167999999942e+01,9.989541284403669579e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.066377640000000326e+01,9.999587155963303076e+02
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067777634000000120e+01,1.000963302752293657e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.070293808000000269e+01,1.001967889908256893e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067840575999999686e+01,1.002972477064220243e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.069604874000000194e+01,1.003977064220183479e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067095184000000074e+01,1.004981651376146829e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067760848999999723e+01,1.005986238532110065e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.069602584999999806e+01,1.006990825688073414e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067251205000000169e+01,1.007995412844036764e+03
2.040000000000000000e+02,2.188000030999999979e+02,-9.300000000000000000e+01,4.067584228999999851e+01,1.009000000000000000e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.068708752999999945e+01,1.009000000000000000e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.067749603000000036e+01,1.010004716981132106e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.067026502000000221e+01,1.011009433962264097e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.067714552999999711e+01,1.012014150943396203e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.067546104000000184e+01,1.013018867924528308e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.068126704000000160e+01,1.014023584905660414e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.068182874000000027e+01,1.015028301886792406e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.067990257999999670e+01,1.016033018867924511e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.068170083999999775e+01,1.017037735849056617e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.067877172000000030e+01,1.018042452830188722e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.300000000000000000e+01,4.066981194000000244e+01,1.019047169811320714e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.010000000000000000e+02,4.066520952999999849e+01,1.020051886792452819e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.050000000000000000e+02,4.064102104999999909e+01,1.021056603773584925e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.050000000000000000e+02,4.040081810000000218e+01,1.022061320754717030e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.130000000000000000e+02,4.023385492999999968e+01,1.023066037735849022e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.130000000000000000e+02,4.008596734000000339e+01,1.024070754716981128e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.210000000000000000e+02,3.975215516000000093e+01,1.025075471698113233e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.250000000000000000e+02,3.959558573999999709e+01,1.026080188679245339e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.250000000000000000e+02,3.933225706000000343e+01,1.027084905660377444e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,3.988634797000000276e+01,1.028089622641509322e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.049158809000000048e+01,1.029094339622641428e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.204477858999999995e+01,1.030099056603773533e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.321884610000000038e+01,1.031103773584905639e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.321969144999999912e+01,1.032108490566037744e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.319442612000000281e+01,1.033113207547169850e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.322041853999999717e+01,1.034117924528301955e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.330455544000000145e+01,1.035122641509434061e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.328980562999999648e+01,1.036127358490565939e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.325316669000000047e+01,1.037132075471698045e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.327875645000000304e+01,1.038136792452830150e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.328077995999999672e+01,1.039141509433962256e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.323165611999999669e+01,1.040146226415094361e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.330000000000000000e+02,4.324423707999999777e+01,1.041150943396226467e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.318000183000000050e+02,4.331988187000000323e+01,1.042155660377358572e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.310000305000000083e+02,4.340258180000000010e+01,1.043160377358490678e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.306000366000000099e+02,4.334263396000000057e+01,1.044165094339622556e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.298000488000000132e+02,4.323169501000000281e+01,1.045169811320754661e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.290000609999999881e+02,4.288580575999999667e+01,1.046174528301886767e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.286000670999999898e+02,4.254110485000000352e+01,1.047179245283018872e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.278000717000000037e+02,4.231560412000000326e+01,1.048183962264150978e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.270000686999999999e+02,4.195490001999999663e+01,1.049188679245283083e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.266000671000000040e+02,4.165459122000000036e+01,1.050193396226415189e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.262000656000000021e+02,4.134456248000000045e+01,1.051198113207547067e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.258000641000000002e+02,4.114188087000000138e+01,1.052202830188679172e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.254000625999999983e+02,4.103867533999999750e+01,1.053207547169811278e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.250000610000000023e+02,4.078376764000000065e+01,1.054212264150943383e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.246000595000000004e+02,4.061484277999999648e+01,1.055216981132075489e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.242000579999999985e+02,4.051359588999999772e+01,1.056221698113207594e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.238000564999999966e+02,4.036014466999999684e+01,1.057226415094339700e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.234000549000000007e+02,4.004843378999999715e+01,1.058231132075471805e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.230000533999999988e+02,3.986513451999999802e+01,1.059235849056603683e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.226000518999999969e+02,3.995036884000000299e+01,1.060240566037735789e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.222000503999999950e+02,3.979362547000000205e+01,1.061245283018867894e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.214000472999999971e+02,3.945676579999999944e+01,1.062250000000000000e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.210000457999999952e+02,3.927300359000000185e+01,1.063254716981132106e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.206000442999999933e+02,3.918723923000000298e+01,1.064259433962264211e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.202000426999999974e+02,3.914935428999999800e+01,1.065264150943396317e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.198000411999999955e+02,3.914504838999999947e+01,1.066268867924528422e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.194000396999999936e+02,3.913931690999999802e+01,1.067273584905660300e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.190000380999999976e+02,3.912534614999999860e+01,1.068278301886792406e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.186000365999999957e+02,3.913775182999999913e+01,1.069283018867924511e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.182000350999999938e+02,3.915699622999999718e+01,1.070287735849056617e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.178000336000000061e+02,3.918224410999999918e+01,1.071292452830188722e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.174000319999999959e+02,3.916634039000000200e+01,1.072297169811320828e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.170000304999999940e+02,3.917540879999999959e+01,1.073301886792452933e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.166000290000000064e+02,3.919773190000000085e+01,1.074306603773584811e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.162000275000000045e+02,3.925195366999999891e+01,1.075311320754716917e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.158000258999999943e+02,3.928453805000000187e+01,1.076316037735849022e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.154000244000000066e+02,3.930110971999999947e+01,1.077320754716981128e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.150000229000000047e+02,3.932950003999999922e+01,1.078325471698113233e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.146000214000000028e+02,3.937171958999999788e+01,1.079330188679245339e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.138000183000000050e+02,3.941307239000000351e+01,1.080334905660377444e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.134000168000000031e+02,3.944503475999999864e+01,1.081339622641509322e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.130000153000000012e+02,3.948808403999999683e+01,1.082344339622641428e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.126000137000000052e+02,3.952482398000000074e+01,1.083349056603773533e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.122000122000000033e+02,3.956118268000000171e+01,1.084353773584905639e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.118000107000000014e+02,3.960820509999999928e+01,1.085358490566037744e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.114000091999999995e+02,3.964030498999999708e+01,1.086363207547169850e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.110000076000000035e+02,3.964391077999999879e+01,1.087367924528301955e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.106000061000000017e+02,3.969464815999999985e+01,1.088372641509434061e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.098000030999999979e+02,3.977292701999999736e+01,1.089377358490565939e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.098000030999999979e+02,3.981407381999999728e+01,1.090382075471698045e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.094000015000000019e+02,3.985257224000000065e+01,1.091386792452830150e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.090000000000000000e+02,3.986753457999999739e+01,1.092391509433962256e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.085999984999999981e+02,3.986898846999999790e+01,1.093396226415094361e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.085999984999999981e+02,3.991707696999999655e+01,1.094400943396226467e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.085999984999999981e+02,3.996487436999999687e+01,1.095405660377358572e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.077999954000000002e+02,3.997899325000000204e+01,1.096410377358490678e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.073999938999999983e+02,3.998953503999999981e+01,1.097415094339622556e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.073999938999999983e+02,4.001589303000000086e+01,1.098419811320754661e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.069999923999999965e+02,4.004241212000000161e+01,1.099424528301886767e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.061999892999999986e+02,4.007040173000000038e+01,1.100429245283018872e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.061999892999999986e+02,4.011127928999999881e+01,1.101433962264150978e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.057999877999999967e+02,4.014451971999999813e+01,1.102438679245283083e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.049999846999999988e+02,4.014608659999999674e+01,1.103443396226415189e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.049999846999999988e+02,4.017192723000000143e+01,1.104448113207547067e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.049999846999999988e+02,4.022160313999999914e+01,1.105452830188679172e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.045999831999999969e+02,4.024209601999999819e+01,1.106457547169811278e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.041999816999999950e+02,4.023875190999999774e+01,1.107462264150943383e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.037999801999999931e+02,4.025453293999999715e+01,1.108466981132075489e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.033999785999999972e+02,4.028603472999999724e+01,1.109471698113207594e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.029999770999999953e+02,4.030472508999999803e+01,1.110476415094339700e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.025999755999999934e+02,4.032542841000000067e+01,1.111481132075471805e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.021999741000000057e+02,4.032846278000000240e+01,1.112485849056603683e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.021999741000000057e+02,4.034693487999999917e+01,1.113490566037735789e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.021999741000000057e+02,4.037288789000000122e+01,1.114495283018867894e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.013999709999999936e+02,4.039054239000000024e+01,1.115500000000000000e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.009999695000000060e+02,4.040278679000000039e+01,1.116504716981132106e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.009999695000000060e+02,4.041403684000000140e+01,1.117509433962264211e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.005999680000000041e+02,4.043912081999999941e+01,1.118514150943396317e+03
2.040000000000000000e+02,2.188000000000000114e+02,-1.001999663999999939e+02,4.044875642000000227e+01,1.119518867924528422e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.979996490000000620e+01,4.044744391999999777e+01,1.120523584905660300e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.939996338000000264e+01,4.047536065999999977e+01,1.121528301886792406e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.899996185000000537e+01,4.049164736000000175e+01,1.122533018867924511e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.859996033000000182e+01,4.051200198000000086e+01,1.123537735849056617e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.859996033000000182e+01,4.052282507000000322e+01,1.124542452830188722e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.859996033000000182e+01,4.053496805000000336e+01,1.125547169811320828e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.819995880000000454e+01,4.054117103000000100e+01,1.126551886792452933e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.819995880000000454e+01,4.054864589000000308e+01,1.127556603773584811e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.779995728000000099e+01,4.056771710000000297e+01,1.128561320754716917e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.739995575000000372e+01,4.056298387999999733e+01,1.129566037735849022e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.699995422000000644e+01,4.056395485000000178e+01,1.130570754716981128e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.659995270000000289e+01,4.058483953000000355e+01,1.131575471698113233e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.619995117000000562e+01,4.058790864000000198e+01,1.132580188679245339e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.579994965000000207e+01,4.058116420999999718e+01,1.133584905660377444e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.539994812000000479e+01,4.062337074999999942e+01,1.134589622641509322e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.499994658999999331e+01,4.064800052999999735e+01,1.135594339622641428e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.459994507000000397e+01,4.063440105000000102e+01,1.136599056603773533e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.379994202000000314e+01,4.063397293999999960e+01,1.137603773584905639e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.339994049000000587e+01,4.064447347000000121e+01,1.138608490566037744e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.299993895999999438e+01,4.067019385999999770e+01,1.139613207547169850e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.219993590999999356e+01,4.068400780999999711e+01,1.140617924528301955e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.139993286000000694e+01,4.070286026000000135e+01,1.141622641509434061e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.099993134000000339e+01,4.070293110000000070e+01,1.142627358490566166e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.059992981000000611e+01,4.069124407999999704e+01,1.143632075471698045e+03
2.040000000000000000e+02,2.188000000000000114e+02,-9.019992827999999463e+01,4.068997773000000251e+01,1.144636792452830150e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.939992522999999380e+01,4.070794350999999978e+01,1.145641509433962256e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.899992371000000446e+01,4.073336737000000340e+01,1.146646226415094361e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.859992217999999298e+01,4.070958214000000197e+01,1.147650943396226467e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.819992064999999570e+01,4.071358906999999761e+01,1.148655660377358572e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.779991913000000636e+01,4.073497903999999892e+01,1.149660377358490678e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.739991759999999488e+01,4.072050167999999815e+01,1.150665094339622556e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.699991608000000554e+01,4.071603678999999687e+01,1.151669811320754661e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.659991454999999405e+01,4.070470284999999677e+01,1.152674528301886767e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.619991301999999678e+01,4.071122212000000218e+01,1.153679245283018872e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.579991149999999323e+01,4.071770641999999896e+01,1.154683962264150978e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.499990845000000661e+01,4.069637689000000336e+01,1.155688679245283083e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.459990691999999513e+01,4.068589717999999777e+01,1.156693396226415189e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.379990386999999430e+01,4.069654334999999890e+01,1.157698113207547067e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.299990081999999347e+01,4.068410345000000206e+01,1.158702830188679172e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.259989928999999620e+01,4.068372347999999761e+01,1.159707547169811278e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.179989623999999537e+01,4.066142399999999668e+01,1.160712264150943383e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.139989470999999810e+01,4.062593839000000173e+01,1.161716981132075489e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.099989318999999455e+01,4.061357833000000284e+01,1.162721698113207594e+03
2.040000000000000000e+02,2.188000000000000114e+02,-8.019989013999999372e+01,4.059788747000000342e+01,1.163726415094339700e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.979988860999999645e+01,4.059929043999999720e+01,1.164731132075471805e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.939988707999999917e+01,4.057558393000000052e+01,1.165735849056603683e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.899988555999999562e+01,4.055445351000000187e+01,1.166740566037735789e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.779988097999999752e+01,4.053174202000000292e+01,1.167745283018867894e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.699987792999999670e+01,4.049610626999999852e+01,1.168750000000000000e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.659987639999999942e+01,4.046761496999999963e+01,1.169754716981132106e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.619987487999999587e+01,4.044092324999999732e+01,1.170759433962264211e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.579987334999999860e+01,4.040269243000000188e+01,1.171764150943396317e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.579987334999999860e+01,4.039066710000000171e+01,1.172768867924528422e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.499987029999999777e+01,4.040596389000000244e+01,1.173773584905660300e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.419986724999999694e+01,4.038315779999999933e+01,1.174778301886792406e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.379986571999999967e+01,4.034291869999999847e+01,1.175783018867924511e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.339986419999999612e+01,4.030253634999999690e+01,1.176787735849056617e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.299986266999999884e+01,4.027263126999999798e+01,1.177792452830188722e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.259986114999999529e+01,4.022751115999999882e+01,1.178797169811320828e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.179985809000000074e+01,4.019807692999999915e+01,1.179801886792452933e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.139985656999999719e+01,4.015150861000000049e+01,1.180806603773584811e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.099985503999999992e+01,4.012614362000000057e+01,1.181811320754716917e+03
2.040000000000000000e+02,2.188000000000000114e+02,-7.019985198999999909e+01,4.003700072000000176e+01,1.182816037735849022e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.979985046000000182e+01,4.001139294000000035e+01,1.183820754716981128e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.939984893999999827e+01,4.001114178000000265e+01,1.184825471698113233e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.899984741000000099e+01,3.999801529999999872e+01,1.185830188679245339e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.859984588999999744e+01,3.994082063999999832e+01,1.186834905660377444e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.819984436000000017e+01,3.990944320999999917e+01,1.187839622641509322e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.779984283000000289e+01,3.990036572000000348e+01,1.188844339622641428e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.699983978000000207e+01,3.982991910999999874e+01,1.189849056603773533e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.659983825999999851e+01,3.977367186000000032e+01,1.190853773584905639e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.619983673000000124e+01,3.974012640000000118e+01,1.191858490566037744e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.579983520999999769e+01,3.968228701000000314e+01,1.192863207547169850e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.539983368000000041e+01,3.964650707999999923e+01,1.193867924528301955e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.499983215000000314e+01,3.962431615999999934e+01,1.194872641509434061e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.459983062999999959e+01,3.956678723999999647e+01,1.195877358490566166e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.459983062999999959e+01,3.954854839000000055e+01,1.196882075471698045e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.379982757999999876e+01,3.951951385000000272e+01,1.197886792452830150e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.339982605000000149e+01,3.946869286999999815e+01,1.198891509433962256e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.259982300000000066e+01,3.941215732999999943e+01,1.199896226415094361e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.219982147000000339e+01,3.936143140000000074e+01,1.200900943396226467e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.099981688999999818e+01,3.932158905000000004e+01,1.201905660377358572e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.059981537000000174e+01,3.925641951000000063e+01,1.202910377358490678e+03
2.040000000000000000e+02,2.188000000000000114e+02,-6.019981383999999736e+01,3.917817992999999888e+01,1.203915094339622556e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.979981232000000091e+01,3.913607336999999831e+01,1.204919811320754661e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.899980927000000008e+01,3.912212068000000187e+01,1.205924528301886767e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.859980774000000281e+01,3.912246677000000261e+01,1.206929245283018872e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.779980469000000198e+01,3.908973866000000186e+01,1.207933962264150978e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.739980315999999760e+01,3.905424331999999765e+01,1.208938679245283083e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.659980010999999678e+01,3.902075597000000329e+01,1.209943396226415189e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.619979857999999950e+01,3.910380253999999667e+01,1.210948113207547067e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.539979552999999868e+01,3.924238001999999881e+01,1.211952830188679172e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.459979247999999785e+01,3.940079091999999861e+01,1.212957547169811278e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.419979095000000058e+01,3.939911141000000327e+01,1.213962264150943383e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.339978789999999975e+01,3.968291211999999746e+01,1.214966981132075489e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.259978484999999893e+01,4.014648200999999972e+01,1.215971698113207594e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.259978484999999893e+01,4.046342280999999730e+01,1.216976415094339700e+03
2.040000000000000000e+02,2.188000000000000114e+02,-5.219978333000000248e+01,4.061845375000000047e+01,1.217981132075471805e+03
