intens1 intens2 intens3 intens4 intens5 intens6 intens7 intens8 intens9 intens10 intens11 intens12 intens13 intens14 intens15 intens16 intens17 intens18 intens19 intens20 intens21 intens22 intens23 intens24 intens25 intens26 intens27 intens28 intens29 intens30 intens31 intens32 intens33 intens34 intens35 intens36 intens37 intens38 intens39 intens40
-2.681020572241886e-16 1.5543122344752192e-15 -2.6645352591003757e-15 4.440892098500626e-15 -7.105427357601002e-15 8.526512829121202e-14 1025.0 1287.9999999999998 1587.0 1966.0000000000005 2550.0000000000005 3122.0000000000005 3704.0 4071.9999999999986 5102.999999999999 5348.0 6737.000000000001 6737.0 6737.000000000001 6817.000000000002 7095.000000000002 7397.0 7406.999999999999 7407.000000000002 7369.0 6478.999999999999 6453.000000000002 5614.000000000001 5101.0 4977.999999999999 4261.0 3875.0 3173.0000000000005 2554.0 1930.0000000000002 1544.0 1226.0000000000002 1216.9999999999998 994.0000000000001 0.0
-1.5760927092368896e-16 1.887379141862766e-15 -5.329070518200751e-15 1.0658141036401503e-14 -4.263256414560601e-14 1.4210854715202004e-14 1170.0 1428.9999999999998 1622.9999999999993 2332.0000000000005 2654.9999999999995 3273.0000000000005 3867.0000000000014 4518.999999999999 5102.999999999999 6001.999999999999 7406.999999999999 7430.0 7505.999999999998 7585.999999999999 7652.999999999998 8379.0 8186.0 7426.999999999999 7368.999999999998 7192.000000000001 6538.999999999995 6005.999999999998 5350.999999999997 5101.000000000003 4344.999999999999 3963.9999999999995 3236.0 2716.999999999999 2135.0000000000005 1651.9999999999998 1465.0000000000002 1353.0000000000002 994.0000000000001 5.684341886080802e-14
3.3022070466905785e-16 4.6629367034256575e-15 2.5757174171303632e-14 -2.842170943040401e-14 9.237055564881302e-14 955.9999999999999 1024.9999999999998 1303.0 1946.0000000000005 2391.000000000001 3032.999999999999 3658.000000000001 4134.0 4590.999999999998 5438.000000000001 6379.000000000001 7430.0 7867.999999999998 8142.999999999998 8794.0 8564.0 8518.0 8387.999999999996 8096.0 7529.000000000001 7191.999999999998 6687.000000000001 6125.000000000003 5351.999999999998 5145.0 4792.999999999999 4348.999999999999 3438.0 2879.0 2388.999999999999 1877.9999999999995 1592.0000000000005 1528.0000000000002 1068.0 930.0
4.242139755798578e-16 -4.6629367034256575e-15 1.4210854715202004e-14 -1.4210854715202004e-14 4.263256414560601e-14 955.9999999999999 1077.0000000000002 1450.0000000000002 1982.0 2391.0000000000005 3032.9999999999995 3729.000000000001 4367.000000000003 5302.999999999998 5706.999999999999 6774.000000000002 7889.000000000003 8134.000000000002 8230.000000000002 8839.000000000002 8794.000000000002 8712.0 8711.999999999998 8276.0 7529.0 7528.0 7349.0 6167.0 5958.999999999997 5639.0 5068.0 4523.0 3769.0 3137.999999999999 2653.0000000000005 2125.0000000000005 1860.0000000000005 1664.0 1217.0000000000002 930.0000000000002
7.076075582241598e-16 -5.218048215738236e-15 1.5987211554602254e-14 -8.881784197001252e-15 -1.4210854715202004e-14 1054.0000000000002 1077.0 1450.0000000000007 1982.0000000000002 2367.0000000000005 3243.0000000000005 3729.000000000002 4826.000000000003 5303.000000000001 5988.999999999999 7284.000000000003 7889.000000000003 8191.000000000003 8586.0 9185.0 8985.0 8771.000000000002 8985.0 8669.000000000004 7919.000000000002 7528.000000000002 7508.0 6588.000000000001 6046.000000000001 5639.000000000001 5068.000000000002 4584.000000000002 3796.0000000000005 3171.9999999999995 2662.0000000000005 2169.0 2045.000000000001 1664.0000000000002 1261.0000000000002 1038.0000000000002
-2.949492034649917e-16 -3.219646771412954e-15 -8.881784197001252e-15 2.1316282072803006e-14 -4.973799150320701e-14 -2.0250467969162855e-13 1198.0000000000002 1622.0000000000005 1982.0 2190.0000000000005 3333.9999999999995 4053.9999999999995 4826.000000000002 5401.999999999999 6288.999999999999 7283.999999999999 8045.0 8392.999999999998 8586.000000000002 8858.999999999998 8859.000000000002 8756.000000000004 8736.0 8669.0 8004.0 7758.999999999999 7759.0 6744.000000000001 6272.999999999998 5844.000000000002 5098.0 4523.0 4047.000000000001 3435.999999999999 2757.0000000000005 2168.9999999999995 2045.0000000000005 1810.0000000000007 1275.0000000000002 1038.0000000000002
8.7701055453592755e-16 -1.0547118733938987e-14 2.3092638912203256e-14 -7.105427357601002e-15 1.2789769243681803e-13 903.0 1273.0000000000007 1712.000000000001 1958.000000000001 2367.0000000000014 3425.0000000000023 4054.0000000000027 4485.000000000003 5193.0 6289.000000000003 7430.000000000003 7953.000000000005 8264.000000000004 8698.000000000004 9051.0 8756.000000000002 8736.000000000002 8756.0 8352.000000000004 8229.000000000002 7759.000000000003 7675.0000000000055 6744.000000000004 6336.000000000002 5620.000000000002 5001.000000000004 4584.000000000002 4092.0000000000023 3443.000000000002 2961.000000000002 2358.000000000001 2019.0000000000014 1784.0000000000011 1265.0000000000007 1027.0000000000005
6.455761687775154e-16 -6.439293542825908e-15 1.3322676295501878e-14 -2.4868995751603507e-14 7.815970093361102e-14 902.9999999999999 1273.0 1723.0 1958.0000000000002 2711.000000000001 3424.9999999999995 3606.000000000001 4326.000000000001 5192.999999999999 6123.0 7243.999999999999 7953.000000000001 8393.000000000002 8698.000000000002 8698.000000000002 8637.0 8590.000000000002 8489.999999999998 8352.0 8276.999999999998 7674.999999999999 7579.0 6743.999999999999 6335.999999999997 5897.999999999999 5001.0 4463.999999999999 4092.0 3435.9999999999986 2757.0 2358.0000000000005 1937.0000000000005 1784.000000000001 1275.0 1027.0
-2.7982011084176074e-16 2.220446049250313e-16 -7.993605777301127e-15 5.329070518200751e-15 3.552713678800501e-14 7.105427357601002e-14 1282.0000000000002 1729.9999999999995 1972.9999999999995 2711.0000000000005 3062.9999999999995 3343.999999999999 3960.0 4851.999999999998 5492.999999999998 7222.0 7796.999999999999 8263.999999999998 8471.999999999996 8592.999999999996 8589.999999999998 8490.0 8489.999999999996 8373.999999999998 8228.999999999998 7751.000000000001 7579.0 6460.0 5987.0 5585.000000000001 4896.0 4128.999999999999 3732.0000000000005 3345.999999999998 2776.9999999999995 2357.999999999999 1792.0 1769.9999999999995 1265.0 1026.9999999999998
8.057887042104663e-16 -2.3314683517128287e-15 2.3092638912203256e-14 0.0 4.263256414560601e-14 863.0000000000002 1401.9999999999998 1730.0000000000002 2004.0000000000002 2349.0000000000005 2864.9999999999986 3344.000000000001 3872.0000000000005 4538.999999999998 5410.000000000001 6511.000000000001 6714.000000000002 7476.000000000003 8036.0 8111.000000000002 8637.0 8414.0 8390.0 8026.0 7400.000000000001 7400.000000000001 6884.999999999997 6355.0 5357.999999999997 4827.000000000001 4288.000000000002 3824.999999999999 3644.000000000001 2982.0 2596.0 2279.0 1776.000000000001 1629.0000000000002 1232.0000000000002 1099.0000000000002
